split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,recovery_success,0.02727,0.14007,-0.11281,5,10
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,irreversible_failure,0.00000,0.00000,0.00000,0,10
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,damage,-0.00156,0.00550,-0.00706,2,10
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,total_cost,0.07131,0.01764,0.05367,0,10
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,calibration_error,-0.02853,0.01627,-0.04480,9,10
narrow_passage_shift,recoverability_score_planner_v5,learned_expected_utility,safety_utility,-0.03930,0.02649,-0.06578,2,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,goal_success,-0.00781,0.02469,-0.03250,3,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,recovery_success,-0.08278,0.06196,-0.14474,0,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,irreversible_failure,0.00000,0.00000,0.00000,0,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,damage,0.00156,0.00550,-0.00393,1,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,total_cost,-0.00898,0.01766,-0.02663,6,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,calibration_error,0.01183,0.02274,-0.01091,3,10
narrow_passage_shift,recoverability_score_planner_v5,cvar_recovery_planner,safety_utility,-0.01170,0.03982,-0.05152,3,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,goal_success,0.72969,0.02995,0.69973,10,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,recovery_success,0.36663,0.14667,0.21996,10,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,damage,-0.02187,0.01225,-0.03413,7,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,total_cost,-0.51584,0.03108,-0.54693,10,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,calibration_error,-0.61184,0.01842,-0.63026,10,10
object_slip_shift,recoverability_score_planner_v5,robust_margin_planner,safety_utility,1.05478,0.05214,1.00264,10,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,goal_success,0.03281,0.02211,0.01071,8,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,recovery_success,-0.06429,0.06715,-0.13143,0,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,damage,-0.00469,0.01026,-0.01494,5,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,total_cost,-0.17432,0.01654,-0.19086,10,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,calibration_error,-0.07747,0.02190,-0.09937,10,10
object_slip_shift,recoverability_score_planner_v5,contingent_replanner,safety_utility,0.06387,0.03575,0.02811,9,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,goal_success,-0.01250,0.01980,-0.03230,2,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,recovery_success,0.07929,0.15675,-0.07746,6,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,damage,-0.00313,0.00764,-0.01076,2,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,total_cost,0.05270,0.02116,0.03154,0,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,calibration_error,-0.01859,0.01847,-0.03706,6,10
object_slip_shift,recoverability_score_planner_v5,conformal_failure_filter,safety_utility,-0.02117,0.03161,-0.05278,2,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,goal_success,-0.01406,0.01611,-0.03017,2,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,recovery_success,-0.01290,0.12222,-0.13512,3,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,damage,-0.00313,0.00890,-0.01202,3,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,total_cost,0.04402,0.01407,0.02995,0,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,calibration_error,-0.04007,0.01323,-0.05330,10,10
object_slip_shift,recoverability_score_planner_v5,learned_failure_classifier,safety_utility,-0.01985,0.02835,-0.04820,3,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,goal_success,-0.02344,0.01462,-0.03806,0,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,recovery_success,-0.04028,0.10432,-0.14459,1,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,damage,0.00156,0.00306,-0.00150,0,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,total_cost,0.07200,0.01944,0.05255,0,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,calibration_error,-0.03539,0.01473,-0.05012,9,10
object_slip_shift,recoverability_score_planner_v5,learned_expected_utility,safety_utility,-0.03927,0.02028,-0.05955,0,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,goal_success,0.00000,0.01882,-0.01882,5,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,recovery_success,0.04210,0.14184,-0.09974,5,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,irreversible_failure,0.00000,0.00000,0.00000,0,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,damage,-0.00625,0.01307,-0.01932,4,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,total_cost,-0.00652,0.01101,-0.01753,6,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,calibration_error,0.00148,0.01830,-0.01682,5,10
object_slip_shift,recoverability_score_planner_v5,cvar_recovery_planner,safety_utility,0.00584,0.03677,-0.03094,5,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,goal_success,0.11563,0.03235,0.08328,10,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,recovery_success,0.15508,0.16025,-0.00517,5,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,irreversible_failure,0.00000,0.00000,0.00000,0,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,damage,-0.01094,0.01212,-0.02306,4,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,total_cost,-0.55811,0.02724,-0.58535,10,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,calibration_error,-0.17952,0.02816,-0.20768,10,10
open_easy,recoverability_score_planner_v5,robust_margin_planner,safety_utility,0.21332,0.05466,0.15866,10,10
open_easy,recoverability_score_planner_v5,contingent_replanner,goal_success,-0.00313,0.00764,-0.01076,1,10
open_easy,recoverability_score_planner_v5,contingent_replanner,recovery_success,-0.01667,0.26872,-0.28538,1,10
open_easy,recoverability_score_planner_v5,contingent_replanner,irreversible_failure,0.00000,0.00000,0.00000,0,10
open_easy,recoverability_score_planner_v5,contingent_replanner,damage,0.00312,0.00408,-0.00096,0,10
open_easy,recoverability_score_planner_v5,contingent_replanner,total_cost,-0.20584,0.01242,-0.21825,10,10
open_easy,recoverability_score_planner_v5,contingent_replanner,calibration_error,-0.03175,0.00950,-0.04126,10,10
open_easy,recoverability_score_planner_v5,contingent_replanner,safety_utility,0.00959,0.01276,-0.00316,8,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,goal_success,-0.00469,0.00654,-0.01122,0,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,recovery_success,-0.11667,0.15438,-0.27104,0,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,irreversible_failure,0.00000,0.00000,0.00000,0,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,damage,0.00312,0.00408,-0.00096,0,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,total_cost,0.03882,0.01208,0.02674,0,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,calibration_error,-0.02371,0.00779,-0.03150,10,10
open_easy,recoverability_score_planner_v5,conformal_failure_filter,safety_utility,-0.01154,0.01156,-0.02310,0,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,goal_success,-0.00469,0.00654,-0.01122,0,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,recovery_success,-0.11667,0.15438,-0.27104,0,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,irreversible_failure,0.00000,0.00000,0.00000,0,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,damage,0.00312,0.00408,-0.00096,0,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,total_cost,0.03219,0.01412,0.01807,1,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,calibration_error,-0.03890,0.00710,-0.04600,10,10
open_easy,recoverability_score_planner_v5,learned_failure_classifier,safety_utility,-0.01101,0.01186,-0.02287,1,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,goal_success,-0.00469,0.00654,-0.01122,0,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,recovery_success,-0.11667,0.15438,-0.27104,0,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,irreversible_failure,0.00000,0.00000,0.00000,0,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,damage,0.00312,0.00408,-0.00096,0,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,total_cost,0.05662,0.01090,0.04572,0,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,calibration_error,-0.04188,0.00856,-0.05044,10,10
open_easy,recoverability_score_planner_v5,learned_expected_utility,safety_utility,-0.01296,0.01171,-0.02467,0,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,goal_success,-0.00313,0.00764,-0.01076,1,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,recovery_success,-0.01667,0.26872,-0.28538,1,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,irreversible_failure,-0.00156,0.00306,-0.00462,1,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,damage,0.00156,0.00550,-0.00393,1,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,total_cost,-0.00956,0.00989,-0.01945,8,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,calibration_error,0.00586,0.00619,-0.00033,1,10
open_easy,recoverability_score_planner_v5,cvar_recovery_planner,safety_utility,-0.00150,0.01828,-0.01978,8,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,goal_success,0.75782,0.03484,0.72297,10,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,recovery_success,0.28726,0.22544,0.06182,7,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,irreversible_failure,-0.00156,0.00550,-0.00706,2,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,damage,-0.02500,0.01458,-0.03958,7,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,total_cost,-0.53797,0.02398,-0.56195,10,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,calibration_error,-0.61824,0.02284,-0.64108,10,10
sensor_dropout_shift,recoverability_score_planner_v5,robust_margin_planner,safety_utility,1.09882,0.05154,1.04728,10,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,goal_success,0.02500,0.01458,0.01042,8,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,recovery_success,0.02917,0.17644,-0.14727,4,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,irreversible_failure,0.00156,0.00306,-0.00150,0,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,damage,-0.00468,0.01295,-0.01764,5,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,total_cost,-0.12726,0.02840,-0.15566,10,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,calibration_error,-0.08095,0.01741,-0.09836,10,10
sensor_dropout_shift,recoverability_score_planner_v5,contingent_replanner,safety_utility,0.04627,0.02958,0.01669,8,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,goal_success,-0.01250,0.01871,-0.03121,4,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,recovery_success,-0.06238,0.10374,-0.16612,1,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,irreversible_failure,0.00156,0.00306,-0.00150,0,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,damage,0.00469,0.01026,-0.00557,1,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,total_cost,0.04785,0.02657,0.02128,2,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,calibration_error,-0.02783,0.01862,-0.04646,8,10
sensor_dropout_shift,recoverability_score_planner_v5,conformal_failure_filter,safety_utility,-0.02906,0.03568,-0.06475,3,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,goal_success,-0.00313,0.01500,-0.01813,3,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,recovery_success,0.10810,0.19331,-0.08522,5,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,irreversible_failure,0.00156,0.00306,-0.00150,0,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,damage,-0.00156,0.00848,-0.01004,2,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,total_cost,0.03215,0.02810,0.00405,4,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,calibration_error,-0.06909,0.01446,-0.08355,10,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_failure_classifier,safety_utility,-0.01421,0.02538,-0.03959,3,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,goal_success,-0.01562,0.02141,-0.03704,2,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,recovery_success,0.11190,0.17500,-0.06310,5,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,irreversible_failure,0.00156,0.00306,-0.00150,0,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,damage,0.00000,0.00913,-0.00913,3,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,total_cost,0.07927,0.02929,0.04998,0,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,calibration_error,-0.06816,0.01859,-0.08676,10,10
sensor_dropout_shift,recoverability_score_planner_v5,learned_expected_utility,safety_utility,-0.03455,0.03565,-0.07019,4,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,goal_success,0.00156,0.01545,-0.01389,5,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,recovery_success,0.08690,0.12663,-0.03973,5,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,irreversible_failure,0.00156,0.00306,-0.00150,0,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,damage,0.00000,0.01021,-0.01021,2,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,total_cost,-0.02126,0.02023,-0.04148,7,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,calibration_error,0.00215,0.01405,-0.01190,5,10
sensor_dropout_shift,recoverability_score_planner_v5,cvar_recovery_planner,safety_utility,-0.00002,0.02738,-0.02739,5,10
