split,method,seed,episodes,goal_success,deviation_rate,recovery_success,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,predicted_unsafe,risk_upper,plan_diversity,safety_utility
adversarial_compound_shift,oracle_recoverability_upper_bound,7,64,0.87500,0.12500,0.87500,0.00000,0.01562,0.12500,1.78808,0.12500,0.28375,0.18998,0.04824,0.28571,0.66945
adversarial_compound_shift,oracle_recoverability_upper_bound,8,64,0.78125,0.21875,0.92857,0.00000,0.00000,0.21875,1.86673,0.21875,0.34106,0.21546,0.04941,0.28571,0.55535
adversarial_compound_shift,oracle_recoverability_upper_bound,9,64,0.84375,0.15625,0.90000,0.00000,0.01562,0.15625,1.81922,0.15625,0.27079,0.16210,0.04827,0.28571,0.62477
budget_tight_shift,nominal_shortest_plan,0,64,0.75000,0.25000,0.06250,0.10938,0.17188,0.14062,1.24861,0.14062,0.67438,0.82787,0.87530,0.14286,0.20324
budget_tight_shift,nominal_shortest_plan,1,64,0.78125,0.21875,0.00000,0.07812,0.10938,0.14062,1.24967,0.14062,0.67128,0.80406,0.85014,0.14286,0.36409
budget_tight_shift,nominal_shortest_plan,2,64,0.73438,0.26562,0.17647,0.09375,0.17188,0.17188,1.30153,0.17188,0.67478,0.83065,0.87874,0.14286,0.19978
budget_tight_shift,nominal_shortest_plan,3,64,0.70312,0.29688,0.05263,0.14062,0.14062,0.15625,1.28096,0.15625,0.63092,0.78681,0.83614,0.14286,0.13112
budget_tight_shift,nominal_shortest_plan,4,64,0.75000,0.25000,0.06250,0.07812,0.15625,0.17188,1.31488,0.17188,0.65143,0.79993,0.85051,0.14286,0.26043
budget_tight_shift,nominal_shortest_plan,5,64,0.71875,0.28125,0.00000,0.06250,0.17188,0.21875,1.38144,0.21875,0.66711,0.83301,0.88120,0.14286,0.21605
budget_tight_shift,nominal_shortest_plan,6,64,0.76562,0.23438,0.13333,0.04688,0.14062,0.18750,1.34283,0.18750,0.66249,0.81729,0.85794,0.14286,0.34179
budget_tight_shift,nominal_shortest_plan,7,64,0.75000,0.25000,0.00000,0.09375,0.10938,0.15625,1.28980,0.15625,0.66509,0.84086,0.88697,0.14286,0.29682
budget_tight_shift,nominal_shortest_plan,8,64,0.65625,0.34375,0.00000,0.06250,0.15625,0.28125,1.50003,0.28125,0.62070,0.84989,0.89763,0.14286,0.14094
budget_tight_shift,nominal_shortest_plan,9,64,0.78125,0.21875,0.00000,0.07812,0.12500,0.14062,1.25492,0.14062,0.61813,0.79700,0.84184,0.14286,0.34492
budget_tight_shift,risk_averse_plan,0,64,0.48438,0.12500,0.75000,0.00000,0.01562,0.51562,1.99604,0.12500,0.51156,0.04771,0.12226,0.85714,0.12547
budget_tight_shift,risk_averse_plan,1,64,0.50000,0.15625,0.70000,0.00000,0.04688,0.50000,2.03434,0.15625,0.50586,0.04678,0.11660,0.85714,0.10600
budget_tight_shift,risk_averse_plan,2,64,0.57812,0.10938,0.71429,0.00000,0.03125,0.42188,1.96286,0.10938,0.42674,0.04657,0.11796,0.85714,0.23594
budget_tight_shift,risk_averse_plan,3,64,0.53125,0.09375,0.83333,0.00000,0.00000,0.46875,1.98318,0.09375,0.47475,0.04593,0.10744,0.85714,0.20853
budget_tight_shift,risk_averse_plan,4,64,0.56250,0.04688,1.00000,0.00000,0.00000,0.43750,1.92286,0.04688,0.44483,0.03831,0.10989,0.85714,0.25555
budget_tight_shift,risk_averse_plan,5,64,0.42188,0.07812,1.00000,0.00000,0.00000,0.57812,1.99906,0.07812,0.57125,0.04341,0.11274,0.85714,0.05961
budget_tight_shift,risk_averse_plan,6,64,0.60938,0.09375,0.83333,0.00000,0.01562,0.39062,1.92730,0.09375,0.40444,0.03893,0.10323,0.85714,0.29972
budget_tight_shift,risk_averse_plan,7,64,0.50000,0.09375,0.66667,0.00000,0.00000,0.50000,1.96612,0.09375,0.50147,0.04691,0.11669,0.85714,0.16771
budget_tight_shift,risk_averse_plan,8,64,0.54688,0.09375,1.00000,0.00000,0.00000,0.45312,1.93671,0.09375,0.44877,0.05715,0.12869,0.85714,0.23334
budget_tight_shift,risk_averse_plan,9,64,0.57812,0.09375,1.00000,0.00000,0.01562,0.42188,1.94852,0.09375,0.43008,0.04383,0.11215,0.85714,0.25584
